t,X,Y,x,y
10.833580922595775,944,1193,-3,473
10.85027365129007,944,1193,-3,473
10.866966379984362,938,1192,-9,472
10.883659108678655,938,1193,-9,473
10.900351837372948,937,1193,-10,473
10.91704456606724,936,1193,-11,473
10.933737294761531,936,1193,-11,473
10.950430023455825,935,1193,-12,473
10.967122752150116,933,1193,-14,473
10.98381548084441,932,1193,-15,473
11.000508209538705,932,1190,-15,470
11.017200938232994,930,1191,-17,471
11.033893666927288,929,1192,-18,472
11.05058639562158,928,1192,-19,472
11.067279124315872,928,1192,-19,472
11.083971853010164,927,1193,-20,473
11.100664581704455,926,1193,-21,473
11.117357310398749,925,1193,-22,473
11.134050039093042,925,1193,-22,473
11.150742767787332,922,1193,-25,473
11.167435496481628,922,1193,-25,473
11.184128225175918,922,1193,-25,473
11.200820953870211,922,1193,-25,473
11.217513682564505,922,1193,-25,473
11.234206411258796,921,1193,-26,473
11.250899139953088,921,1193,-26,473
11.26759186864738,921,1193,-26,473
11.284284597341673,921,1193,-26,473
11.300977326035966,921,1193,-26,473
11.317670054730256,921,1193,-26,473
11.33436278342455,921,1193,-26,473
11.351055512118842,922,1193,-25,473
11.367748240813135,922,1193,-25,473
11.384440969507429,923,1193,-24,473
11.40113369820172,920,1193,-27,473
11.417826426896012,926,1193,-21,473
11.434519155590303,927,1193,-20,473
11.451211884284596,928,1193,-19,473
11.46790461297889,927,1192,-20,472
11.48459734167318,926,1193,-21,473
11.501290070367476,928,1193,-19,473
11.517982799061766,927,1192,-20,472
11.53467552775606,928,1192,-19,472
11.55136825645035,930,1192,-17,472
11.568060985144644,930,1192,-17,472
11.584753713838936,931,1192,-16,472
11.601446442533229,934,1191,-13,471
11.618139171227522,936,1192,-11,472
11.634831899921814,937,1192,-10,472
11.651524628616109,937,1193,-10,473
11.668217357310398,938,1192,-9,472
11.684910086004692,938,1192,-9,472
